,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
18,0.0036564529838355154,0.002884099542735017,0.0017154663198667615,0.0034905922209622275,0.0025561443333377556,0.0042516546489573285,0.003842288569359341,0.003424484657040314,0.0027816482694253443,0.003576111667257082,0.004259339438296628,0.0035036924713330113,0.0026239245719875894,0.0044659478277345325,0.002706675137301812,0.002584857099150611,0.0039026044556882797,0.003754737341579668,0.004014051401793166,0.0039131218126398915,0.0037531242754460063,112887781,112934791,AKAP2|AKAP-2|AKAPKL|MISP2|PRKA2|-|9q31.3|protein-coding,1,0.003412429478367995
37,0.0023336854370623657,0.004304779916270753,0.0019635840045562607,0.003859897212793729,0.0023517672992555984,0.0025336928190014926,0.0029715332535865703,0.00261243733182807,0.0028562454794251973,0.0025328340926269836,0.0021542536031986846,0.0030188701553864328,0.002981978102299576,0.0035978020193540646,0.002883800054289507,0.0036501630100821895,0.0039306150440247935,0.00410443920830812,0.002155230283921216,0.00411864674679727,0.004856718647169796,100745489,100778224,ANP32B|APRIL|PHAPI2|SSP29|-|9q22.33|protein-coding,1,0.0031320463676780324
38,0.027285096841898927,0.027711728094043007,0.016222454625396943,0.034003555888692055,0.03373324293356106,0.0285444389788101,0.018545699777848302,0.022721456983291175,0.032986316571426234,0.013016644845503167,0.023016998562931937,0.030905731533152653,0.02384145142321682,0.03310654379209738,0.01647801742976385,0.026422660587492635,0.030260512393293165,0.035353090881106726,0.0191541777713737,0.03905190270961293,0.032033212054000434,75766647,75785310,ANXA1|ANX1|LPC1|-|9q21.13|protein-coding,1,0.026875949270405392
39,0.03885121716508544,0.03689475026464277,0.0370401751112243,0.04074029713114094,0.040511340586262545,0.040454992293626285,0.035637801186436543,0.04259384132996846,0.041996778131451674,0.028607340098726113,0.03635515600808342,0.04604402270757886,0.03504217031581914,0.05168804838816509,0.033137479896441925,0.035908120324942186,0.047630585446355414,0.04305608936192005,0.03965562265969126,0.04663062753423298,0.04490759834695511,33624223,33625532,ANXA2P2|ANX2L2|ANX2P2|LPC2B|-|9p13.3|pseudo,1,0.04016114544232145
60,0.004292016453923798,0.0035326724716072937,0.003950581013507349,0.004498179876967023,0.004794236944692516,0.004227174525102242,0.0019327401150631873,0.005781286019418782,0.00412396809432183,0.005795246887946319,0.0029228889652798793,0.003746586803146791,0.004117643454004857,0.003311781914883069,0.004923676681264672,0.0026285265411029146,0.0035657534639436067,0.002222070850482122,0.002691225040646347,0.0037929521186731846,0.0026095925013312924,33110639,33167356,B4GALT1|B4GAL-T1|CDG2D|GGTB2|GT1|GTB|beta4Gal-T1|-|9p21.1|protein-coding,1,0.0037838476541575757
140,0.010674245207482327,0.012011073026689943,0.009837823583262559,0.010237894233883715,0.014005517551497496,0.008831127860250247,0.009271171545052853,0.008706618080426528,0.0065946513370475,0.009695597265455592,0.010176742566901875,0.007255736296678287,0.00754625531272441,0.005988914227908049,0.011304853822742121,0.007125388624281727,0.0069793142083570126,0.005781682284749799,0.011844453546301663,0.0072110363299936146,0.007275052305602767,131181439,131199630,CERCAM|CEECAM1|GLT25D3|-|9q34.11|protein-coding,1,0.008969292819870956
145,0.002137325039504204,0.008216148884039213,0.0014429830674344661,0.004288703130946469,0.0030658649854729617,0.0015480349451207351,0.0009423646542815061,0.0014946847181197477,0.003256264956391266,0.0005109602669175222,0.0009443012170993464,0.003454863491452825,0.0038243816236699733,0.002742971330734033,0.0008219628176878191,0.005188511270818147,0.0036555209955508833,0.006062769661987456,0.0006668969865162665,0.00510256816709935,0.004829230697110389,91926110,91931618,CKS2|CKSHS2|-|9q22.2|protein-coding,1,0.0030570149003787887
147,0.006252238858152251,0.008032151345900858,0.004958292765832856,0.006626690286731357,0.007271130190335278,0.005444522943586374,0.0049992269446410996,0.00617408624648186,0.007063463630151761,0.005132679367800527,0.005172158761685902,0.007227939589854758,0.006147077716056363,0.006908620712807655,0.005386829538387987,0.006533592393686717,0.006790702155283908,0.0070318250244335535,0.005394646822096636,0.007283400251917615,0.00678506169282034,36190853,36212059,CLTA|LCA|-|9p13.3|protein-coding,1,0.0063150636780307445
156,0.008443726354075738,0.030372836799935684,0.014458608114435946,0.021407518882206836,0.015622379389969117,0.01175931941158591,0.008798234585683016,0.014997635444312311,0.012498633548945067,0.020324524950071674,0.01338156822774676,0.013399092724584316,0.014860252158376984,0.00916363539938475,0.023397649518750643,0.011199783906361916,0.011119201202617626,0.009350906376965463,0.007550160751152828,0.009662634837633022,0.015406362518466917,137533651,137736688,COL5A1|EDSC|-|9q34.3|protein-coding,1,0.014151174528726789
165,0.004323539576707507,0.009050324564032514,0.004724714205928153,0.004828783508712957,0.005778207277554067,0.006319149628099291,0.005907566991349918,0.007485337520874412,0.006412027907955641,0.005109103413676117,0.005754651592423682,0.006791548345919727,0.004938264039269453,0.006527524987238732,0.0054959725681984935,0.007345812858630748,0.007161299501962829,0.007286118498770215,0.005484089587992204,0.008184131651740137,0.005214502686520201,90340974,90346384,CTSL|CATL|CTSL1|MEP|-|9q21.33|protein-coding,1,0.006196317662550332
