,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,166_82YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,StartPos,EndPos,Gene_ID,labels,mean_value
2,0.001635177941064619,0.0014944648529993654,0.0019479895018716263,0.0019045647845243093,0.0018698821248805753,0.0017688486836955253,0.0020057867697217363,0.0019733046566601485,0.0013444752306326089,0.0015294811220561836,0.0014718446121548786,0.0014907030122647679,0.0013555965030480628,0.0016457728629675331,0.0015387011416062005,0.0013999863915615978,0.0013595846289231278,0.0013786322261926604,0.001285776079804986,0.0015884175119796104,0.0018608658915211687,0.0016530297068123962,0.0013730596089220526,0.0011189659648049384,0.0012559712481648561,0.0016121711688659819,0.0013330136286991633,0.001757996301235729,0.002076326626965581,0.001511339482404753,0.0016914780278419746,0.0020511368743794584,27035525,27150016,ABI1|ABI-1|ABLBP4|E3B1|NAP1BP|SSH3BP|SSH3BP1|-|10p12.1|protein-coding,1,0.0016026357865383805
5,0.0008655453662843328,0.0008836332890091606,0.0009815618577688327,0.0008826195527396565,0.0009960749592868626,0.0009287045048440329,0.0010674291627379665,0.0009789739073384008,0.0007425062104608987,0.0007347292389485019,0.0006178408769110669,0.0006374766632477052,0.0006346662608911717,0.0008293292786348595,0.0007420909860021874,0.0006502053337762173,0.0006314245098167481,0.0005436202826312621,0.0006207741986410004,0.0007695829590915119,0.0010200949201172598,0.0007554914843279208,0.0005970968031136129,0.0004280346248213271,0.0005663562132736104,0.0007944202414539074,0.0005797224757514348,0.0007826439241370516,0.0009649702114428453,0.0006761167801444349,0.0008570712282658378,0.0009928660883557268,27484143,27531068,ACBD5|-|-|10p12.1|protein-coding,1,0.0007735523248208546
11,0.010903765075738482,0.07652063956776481,0.039390812442641324,0.050898430238463466,0.02996579843762953,0.04521056514314612,0.019144473786547087,0.046631100220633236,0.024089007442556362,0.008825795375406007,0.010954737735526063,0.009956417875277828,0.0025189220111697407,0.0026386455756818774,0.012732148454249184,0.008196962391690366,0.004399554011838482,0.005348785328033579,0.008893796905556313,0.005462209051928265,0.003727202683172575,0.015822976007618846,0.0034173781911927053,0.0037503563999982973,0.004393428291064015,0.004503445464625419,0.02610684838265551,0.005444054520691074,0.025142746460050262,0.0037014641880921528,0.003264992732298985,0.0065218408168428495,90694831,90712580,ACTA2|AAT6|ACTSA|MYMY5|-|10q23.31|protein-coding,1,0.016514978162805654
12,0.0053792255689893535,0.0053171092039963255,0.005155750949304361,0.005058461208243021,0.005104517362964091,0.005563738818905168,0.0056259850258503705,0.005544711643587314,0.005624403320909635,0.006139028340280702,0.005091633982285724,0.005053084745650735,0.0060662702742713065,0.004750101437384215,0.004996477053196655,0.0053921608078437286,0.005119256372755604,0.006064287838392165,0.0051029754652715835,0.0033263053906191086,0.0029046680455361252,0.0027453407437617997,0.0034098523749028493,0.003099675209076178,0.0033925312530450496,0.0032579191409655276,0.005914406818990456,0.003562418561130852,0.0040957872312363626,0.003156568099269287,0.0028363797651671245,0.0037568653578405713,104238986,104262512,ACTR1A|ARP1|Arp1A|CTRN1|-|10q24.32|protein-coding,1,0.004612746794113229
13,0.00429062936687491,0.0010968258012777055,0.0022702185311268396,0.0022019973208074373,0.0011141041361319834,0.0004468571081497947,0.0023348452703873426,0.003925109734543611,0.0025624086758181063,0.0021608837087306633,0.001592553028903381,0.0015849859690443592,0.0011843067794821602,0.002725624012221631,0.0024036335860522697,0.001177861558283259,0.001738796146486786,0.0025616046651260986,0.0011885280663650592,0.0023172553209055862,0.0023594016658890896,0.002772674658675206,0.001604387127113156,0.0018318841703551798,0.0007866878112220702,0.002087231011729312,0.001823708676886902,0.0029951259259331665,0.0018896404124045022,0.002651565235362689,0.0014116148776735808,0.004050698402587878,127700954,128077127,ADAM12|ADAM12-OT1|CAR10|MCMP|MCMPMltna|MLTN|MLTNA|-|10q26.2|protein-coding,1,0.002098239023829742
18,0.0034319815191243956,0.002793571097544858,0.0037036447683531305,0.003260450863263441,0.004043314425570011,0.0054619746104430265,0.004447698559853606,0.005403924079339985,0.0021433795903678292,0.002125185309635991,0.0020801751289584876,0.001910021301066265,0.0013961832246962083,0.001225039960635702,0.0017086244725270344,0.002424423781404581,0.0019340514234340955,0.0020074942827013513,0.0015050634085474988,0.004679544755152028,0.004777311569282112,0.005076714573957995,0.0030903339803830467,0.0023694984961456786,0.0067074632958317205,0.004860467267255292,0.0018250235911080861,0.0046662975395708,0.003963418422106451,0.004420142636291067,0.00431358998594264,0.004808058769862914,111765562,111895323,ADD3|ADDL|CPSQ3|-|10q25.1-q25.2|protein-coding,1,0.003392627084073667
20,0.0017546727891775324,0.0023017136590032183,0.0037122928904480103,0.0006540832772772658,0.0027648823747144337,0.002297947116941694,0.006114996099191307,0.0019371417706993636,0.004221197373529024,0.0056828973560710426,0.005010230620247064,0.008343422297905516,0.006406648407686603,0.0017204649398238072,0.01051224131835798,0.0033732831235609626,0.005034810943334737,0.00946603294031203,0.005362325537824155,0.0010222028901178358,0.0007424467385076906,0.002326295397917201,0.00610161035663382,0.0037577444596645034,0.006477542441862738,0.00316397332243368,0.011848382655507944,0.0012486139407868666,0.0007493731197974359,0.006371241547873137,0.001397691337864208,0.003107699328747683,88728188,88730666,ADIRF|AFRO|APM2|C10orf116|apM-2|-|10q23.2|protein-coding,1,0.004218315699181891
21,0.0014119406858146752,0.0015614030673174494,0.0013196169504576757,0.0013957481712306848,0.0014655017752060967,0.0014276226353025416,0.0014530720417141518,0.0012107136066871022,0.0012213489904148137,0.0018846150999979989,0.0015334956878165103,0.0018066541469911215,0.00197134522418798,0.0018685755074716048,0.002670872059013818,0.0014405922158269066,0.0015988466789489172,0.0010568581280828752,0.0011336566515757055,0.0008875294464128007,0.0013461453709346274,0.0011390624870471974,0.001089928170832815,0.0010856310395910157,0.0009495576365552471,0.0016157019254946661,0.0011812570579954522,0.0012769582102841808,0.0015388073172075947,0.0016091379234202182,0.0012067067834789775,0.0019051151923967853,75910943,76469061,ADK|AK|-|10q22.2|10q11-q24|protein-coding,1,0.001445750558928444
23,0.000998462412625218,0.0005399845488360284,0.0032702873701787147,0.00318781753127162,0.002226415011289801,0.004441786062773898,0.0026743515402508173,0.0033064766936144567,0.00034230427676246297,1.6307522043247547e-05,0.0003850033193151955,0.0002808530997208124,0.00017349103728241217,0.00012368768193551517,7.090643445324111e-05,0.0002900938616431531,3.4888252530686794e-05,0.0013072218431540482,4.806207054440972e-05,0.0007117534389442862,0.0007795272838348579,0.0011938049997016423,0.002155963701599777,0.0004996101468675335,0.0011891415100526014,0.0007414588920236471,0.0002345961666383058,0.001021045294305555,0.00037257598622727226,0.0009258163468026115,0.0013500418905165765,9.664276222585852e-05,112836790,112840662,ADRA2A|ADRA2|ADRA2R|ADRAR|ALPHA2AAR|ZNF32|-|10q25.2|protein-coding,1,0.0010934493434364455
34,0.002471921506984763,0.0026758184723575714,0.0012380651591029613,0.0002891918152392013,0.0024108763560415332,0.0012117391569245594,0.0006894603089248174,0.002147183738471594,0.0016491252038913888,0.0016158150622851413,0.0010994109296250643,0.0014055730724572095,0.0029224503318274054,0.0062754080419917795,0.0006188713599078885,0.001465541019564691,0.0020597945002634455,0.0008856752403417845,0.0012751984576769176,0.0012027682397987905,0.0012145398289127955,0.0006908161555983854,0.001352235748314199,0.0021654698404037255,0.0007760658660916457,0.0005638133722353484,0.0006488714942066427,0.0009331617690538245,0.0003560099740136612,0.0012937946555620294,0.0016942627358038488,0.0004986701451553138,5005454,5020158,AKR1C1|2-ALPHA-HSD|20-ALPHA-HSD|C9|DD1|DD1/DD2|DDH|DDH1|H-37|HAKRC|HBAB|MBAB|-|10p15.1|protein-coding,1,0.0014936749862196849
