,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
35,0.004099750495421943,0.003951028582079383,0.004176660328677808,20917407,20953747,ENSG00000099942,1,0.004075813135393044
60,0.006935347531586924,0.006621192178178499,0.006907731637420959,21759657,21867680,ENSG00000100030,1,0.006821423782395461
73,0.005518759905883497,0.007274764546899179,0.00533683271206621,19175581,19178739,ENSG00000100075,1,0.006043452388282963
81,0.31639886110556237,0.2700574621041849,0.23177372379394878,37675636,37679802,ENSG00000100097,1,0.27274334900123204
91,0.00839455774561975,0.008084283566531384,0.007799305620582514,37848868,37889407,ENSG00000100129,1,0.008092715644244549
92,0.007492810028462414,0.008459180037783804,0.007227546268084038,41673933,41690504,ENSG00000100138,1,0.007726512111443418
106,0.016255933092261584,0.021586106930664657,0.021242631925288483,38468078,38483447,ENSG00000100196,1,0.019694890649404908
108,0.007547255654561854,0.00786591092628872,0.00753796338596975,38483438,38507660,ENSG00000100201,1,0.007650376655606774
113,0.006266154018625775,0.007918108529506253,0.0066285169445938685,38681957,38685421,ENSG00000100216,1,0.006937593164241966
115,0.007939898738689973,0.00650344156327225,0.008306100210399325,28794555,28800597,ENSG00000100219,1,0.007583146837453848
116,0.0032102806123754267,0.0033759871903693505,0.0028050974962254664,32387582,32412248,ENSG00000100220,1,0.0031304550996567476
122,0.06153713307180245,0.06990288642285344,0.15059696025079028,32801705,32863041,ENSG00000100234,1,0.0940123265818154
147,0.011106541793372327,0.01128629869198948,0.00834937925477556,43151547,43163242,ENSG00000100300,1,0.01024740658004579
153,0.1437237101006701,0.16344393052872205,0.14395168397841246,39312882,39320389,ENSG00000100316,1,0.15037310820260155
164,0.011604756437242075,0.012812884484431724,0.012776314207247516,36281280,36388010,ENSG00000100345,1,0.01239798504297377
167,0.002823964868868137,0.003265181308251202,0.002850449477764526,36467046,36481640,ENSG00000100348,1,0.002979865218294622
170,0.011246813587825526,0.013612427292050764,0.011858411713869236,36510855,36529184,ENSG00000100353,1,0.012239217531248507
180,0.010382841834684298,0.011346492079007493,0.011344843959156223,40824535,40856639,ENSG00000100380,1,0.011024725957616005
182,0.004731942400109163,0.004272590073725373,0.003978975369210062,40951347,40973309,ENSG00000100387,1,0.004327835947681533
188,0.003995245520368396,0.0037866473782124563,0.004040093664577403,41459717,41468692,ENSG00000100410,1,0.003940662187719418
193,0.0029454000454996027,0.003485086426655312,0.002536097104645326,41598028,41621043,ENSG00000100418,1,0.002988861192266747
201,0.007039642646689251,0.006364024257059282,0.0056217813651913045,20314238,20320080,ENSG00000128185,1,0.006341816089646612
207,0.004599253029441898,0.0041724010050554795,0.0032850564094686757,31944522,31957603,ENSG00000128245,1,0.004018903481322018
214,0.0313828830270885,0.027545055942120207,0.03410330622119536,39519695,39522683,ENSG00000128272,1,0.031010415063468022
233,0.007899015321532359,0.008529349083919743,0.0069975729736884654,45671798,45845307,ENSG00000130638,1,0.007808645793046856
235,0.012395375581131223,0.012412754373533124,0.01094027517950744,17592136,17628749,ENSG00000131100,1,0.011916135044723927
244,0.0034939479415572816,0.0042409660425629546,0.003653649951812153,24540423,24555935,ENSG00000138867,1,0.00379618797864413
245,0.0030339410451377413,0.0033495276884132896,0.002944350099380269,31160182,31207019,ENSG00000138942,1,0.003109272944310433
250,0.002691575847687639,0.003266161653886382,0.003409664123503582,28772674,28789301,ENSG00000159873,1,0.0031224672083592013
310,0.005856126440697225,0.005726818143118703,0.0061278424479330705,29767369,29770413,ENSG00000184076,1,0.005903595677249666
335,0.004550551904653396,0.004580096968417365,0.004096205402352172,19432545,19436075,ENSG00000185608,1,0.004408951425140978
336,0.004696824407319579,0.0046092110026372726,0.0043687461249205944,21549447,21624034,ENSG00000185651,1,0.004558260511625815
338,0.0037852058672584515,0.004038234230194326,0.003879442823339972,31399604,31530634,ENSG00000185721,1,0.003900960973597583
341,0.004137960400264991,0.004675993857481588,0.0032873487261784015,29603556,29698598,ENSG00000186575,1,0.004033767661308327
348,0.0032569188189091763,0.003223722487171462,0.003204716297302105,39529093,39532761,ENSG00000187051,1,0.0032284525344609145
361,0.020115283706810216,0.02116054480697915,0.017574742814157072,41621163,41664048,ENSG00000196419,1,0.019616857109315478
372,0.008458754511052234,0.008005475739280506,0.008101672993854801,31104772,31120069,ENSG00000198832,1,0.00818863441472918
422,0.0025006289044779482,0.0046710105446514175,0.003924808357674528,23894426,23898930,ENSG00000218537,1,0.0036988159356012977
599,0.013170912556528105,0.021589218395400837,0.01773078621134187,23894383,23895227,ENSG00000240972,1,0.017496972387756937
610,0.008074507191188688,0.009576780407425088,0.008385314893062558,42796502,42858106,ENSG00000242247,1,0.008678867497225446
