,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
29,0.0033450014263452406,0.0033134784922171103,0.00342391133607706,20115938,20127355,ENSG00000099901,1,0.0033607970848798037
60,0.008247008633663462,0.007538667419963144,0.006776995637471094,21759657,21867680,ENSG00000100030,1,0.007520890563699233
73,0.00561829461880352,0.004896513829778363,0.0047048988501996215,19175581,19178739,ENSG00000100075,1,0.005073235766260502
81,0.21264765613316683,0.2783894381781369,0.26404943895901517,37675636,37679802,ENSG00000100097,1,0.2516955110901063
91,0.004074279776990798,0.0033003453371183945,0.0036341839043823793,37848868,37889407,ENSG00000100129,1,0.0036696030061638576
92,0.00720989296158277,0.0068055481500492844,0.007090503854056851,41673933,41690504,ENSG00000100138,1,0.0070353149885629684
106,0.03967570633243467,0.038430671342196264,0.040094496126803825,38468078,38483447,ENSG00000100196,1,0.03940029126714492
108,0.007630745094281203,0.006707111018276409,0.006117832839259901,38483438,38507660,ENSG00000100201,1,0.006818562983939171
113,0.006392365415396833,0.005644056798662814,0.00577991823147016,38681957,38685421,ENSG00000100216,1,0.0059387801485099355
115,0.008420117401063049,0.00761235435702045,0.006836248808065989,28794555,28800597,ENSG00000100219,1,0.007622906855383162
122,0.16686777587420007,0.13276545738508944,0.12915793559606578,32801705,32863041,ENSG00000100234,1,0.14293038961845175
126,0.005610970134514598,0.003997303736646093,0.0035708403304204246,42615730,42720870,ENSG00000100243,1,0.004393038067193705
130,0.004055808982135355,0.0032358652383471668,0.003089002748067435,50502949,50507702,ENSG00000100258,1,0.003460225656183319
141,0.0063034255832418035,0.00544981003279895,0.0066117535511145,35380361,35394214,ENSG00000100292,1,0.006121663055718418
147,0.02576407460638406,0.032784529698398075,0.03530610483356795,43151547,43163242,ENSG00000100300,1,0.0312849030461167
153,0.0934880643863275,0.09349286110230585,0.09774031837257209,39312882,39320389,ENSG00000100316,1,0.09490708128706848
164,0.015365223922358442,0.010427166383024046,0.009681129151066918,36281280,36388010,ENSG00000100345,1,0.011824506485483137
167,0.0037944323891163736,0.004187707978486589,0.0038326092448008726,36467046,36481640,ENSG00000100348,1,0.003938249870801279
170,0.010089327065860978,0.011213287985677492,0.011252330877240197,36510855,36529184,ENSG00000100353,1,0.010851648642926223
180,0.008039980133141899,0.007324696394346038,0.007070120620073714,40824535,40856639,ENSG00000100380,1,0.0074782657158538835
188,0.0038994333809469453,0.004052546115533575,0.004508423377306237,41459717,41468692,ENSG00000100410,1,0.004153467624595585
194,0.004390829772785557,0.003819072539642435,0.003670102861296909,46684410,46738252,ENSG00000100422,1,0.003960001724574966
201,0.007455882115594179,0.00904420079224008,0.010655498233900891,20314238,20320080,ENSG00000128185,1,0.009051860380578383
207,0.006526926505051986,0.004500592496235737,0.004624657432014926,31944522,31957603,ENSG00000128245,1,0.005217392144434216
214,0.024245448600719074,0.02582959453341876,0.027647104997489822,39519695,39522683,ENSG00000128272,1,0.02590738271054255
219,0.0038453614415171755,0.003653513349024071,0.0037083170544271685,26521996,26596717,ENSG00000128294,1,0.0037357306149894717
233,0.008839504153772326,0.008169664843318936,0.008649746804477368,45671798,45845307,ENSG00000130638,1,0.008552971933856209
235,0.010503856262747342,0.010384928061077277,0.011821379311685693,17592136,17628749,ENSG00000131100,1,0.010903387878503437
244,0.003507203629979771,0.0035368359606498044,0.0036252163519750703,24540423,24555935,ENSG00000138867,1,0.003556418647534882
245,0.003247391623945938,0.0034521575873669276,0.0029978668357983304,31160182,31207019,ENSG00000138942,1,0.003232472015703732
310,0.005364669744860438,0.004628013526525119,0.004869059031869716,29767369,29770413,ENSG00000184076,1,0.004953914101085091
335,0.0033647741904149846,0.003699015472721011,0.004421635777559109,19432545,19436075,ENSG00000185608,1,0.0038284751468983685
336,0.005628323242078924,0.004704764930464338,0.004835691277547326,21549447,21624034,ENSG00000185651,1,0.0050562598166968625
338,0.0033841009753432473,0.003390266856747835,0.0036676561042820626,31399604,31530634,ENSG00000185721,1,0.0034806746454577146
341,0.003960702238302477,0.0030056803028565824,0.002934850386456702,29603556,29698598,ENSG00000186575,1,0.0033004109758719203
348,0.002524127122483758,0.003614630103851429,0.003889034985264483,39529093,39532761,ENSG00000187051,1,0.003342597403866556
361,0.018873892145096226,0.015804360442479792,0.017334617051152107,41621163,41664048,ENSG00000196419,1,0.017337623212909378
363,0.003992726785449819,0.0029455166141294366,0.002889310296719598,50274979,50307646,ENSG00000196576,1,0.0032758512320996175
372,0.010230952205965775,0.011226179322469436,0.01247042202802703,31104772,31120069,ENSG00000198832,1,0.011309184518820745
423,0.0041316281375326745,0.0045909442623829,0.003818456044989218,48489553,48850912,ENSG00000219438,1,0.004180342814968264
599,0.005831370241721656,0.008084783381176689,0.008613666204144561,23894383,23895227,ENSG00000240972,1,0.007509939942347635
610,0.00981338781400149,0.009377602117598588,0.009373210202082505,42796502,42858106,ENSG00000242247,1,0.009521400044560861
667,0.0037511137414521266,0.0034955640056167645,0.003170104429636575,42615244,42615907,ENSG00000270022,1,0.0034722607255684886
