,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
81,0.3070772151872089,0.24534171807500563,0.26265952698476924,37675636,37679802,ENSG00000100097,1,0.2716928200823279
106,0.01928993188127487,0.021428438896205868,0.022430476004699624,38468078,38483447,ENSG00000100196,1,0.021049615594060118
122,0.12960365712110067,0.15488854470875169,0.2470996456748731,32801705,32863041,ENSG00000100234,1,0.17719728250157515
147,0.012306501538857702,0.010538382888470813,0.010237322750598021,43151547,43163242,ENSG00000100300,1,0.01102740239264218
153,0.09773035326409894,0.10768707865041062,0.07708196524467997,39312882,39320389,ENSG00000100316,1,0.09416646571972985
164,0.0071480357640267955,0.009682193481780666,0.00881687827682473,36281280,36388010,ENSG00000100345,1,0.008549035840877397
170,0.01074564628328049,0.011852294489784716,0.0090606904223935,36510855,36529184,ENSG00000100353,1,0.010552877065152901
214,0.021981343770031275,0.02430229710948121,0.018927373786667905,39519695,39522683,ENSG00000128272,1,0.021737004888726794
233,0.008897622569513614,0.008432042087547694,0.006589719976091951,45671798,45845307,ENSG00000130638,1,0.007973128211051088
235,0.010725238069351262,0.011154504224163336,0.009397620697051808,17592136,17628749,ENSG00000131100,1,0.010425787663522137
361,0.022553305976762777,0.024387120162282352,0.019940439407962772,41621163,41664048,ENSG00000196419,1,0.02229362184900263
599,0.011469041084631046,0.013759798722627137,0.009329371391649955,23894383,23895227,ENSG00000240972,1,0.011519403732969379
610,0.00924216188702625,0.009214292376356932,0.0086263912222563,42796502,42858106,ENSG00000242247,1,0.009027615161879827
