,WT_1_1,WT_2_1,WT_3_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.0005374142609267446,0.0005593757591469787,0.0004896020861273995,54717860,54895516,ENSG00000041353,1,0.0005287973687337076
2,2.8988660777289514e-06,9.274315113548392e-06,0.0,31498177,31549008,ENSG00000046604,1,4.057727063759114e-06
3,8.14785459853105e-05,0.00010105224778159049,8.451507387126291e-05,58044226,58401540,ENSG00000049759,1,8.901528921272129e-05
4,0.0004030667978766819,0.0006342410726352525,0.0005308303308162257,23689453,23956222,ENSG00000053747,1,0.0005227127337760534
5,1.028443604653246e-05,8.225724975667737e-06,1.0468937208289009e-05,63655197,63661893,ENSG00000057149,1,9.659699410163068e-06
6,0.00047698050603298196,0.0007868433841843478,0.000633896134907619,79679803,79754503,ENSG00000060069,1,0.0006325733417083163
9,0.0,0.0,0.0,66501083,66604138,ENSG00000071991,1,0.0
12,0.0016079340923698146,0.0018210207625638786,0.0017261841492041644,74148523,74160531,ENSG00000075336,1,0.0017183796680459525
13,0.0009859842155719232,0.0010737605621259372,0.0011993037297348438,36187497,36272157,ENSG00000075643,1,0.0010863495024775681
14,0.0004865690790761546,0.0006237914321090244,0.000572752072519295,46803218,46920160,ENSG00000078043,1,0.0005610375279014913
16,0.00019627870445976326,0.00015333727043657973,0.00017656736703239472,596988,650334,ENSG00000079101,1,0.0001753944473095792
17,0.0012784206598321444,0.001433246825670148,0.001581477584622761,214520,268050,ENSG00000079134,1,0.001431048356708351
19,0.0,0.0,0.0,65750252,65890337,ENSG00000081138,1,0.0
20,0.0003374944933612417,0.000432828008433755,0.0003771142351117344,62715541,62980433,ENSG00000081913,1,0.0003824789123022437
22,0.0014875323834594451,0.001683508989928052,0.0017705227354040342,50879080,50954257,ENSG00000082212,1,0.001647188036263844
23,0.0004042534323200901,0.0004855719125662256,0.0004964427939027316,5392381,5630700,ENSG00000082397,1,0.0004620893795963491
25,0.0001267441062444481,0.00015205921479301176,0.00012001662980885779,6729716,6915716,ENSG00000088756,1,0.0001329399836154392
26,0.000979906109828672,0.0010798945259359095,0.001044171442725746,56651343,57029811,ENSG00000091157,1,0.0010346573594967757
28,2.7738242957494736e-06,0.0,2.8235859338876245e-06,37243040,37565827,ENSG00000101489,1,1.8658034098790328e-06
30,0.0,0.0,8.35654734728642e-06,61333430,61555779,ENSG00000101542,1,2.7855157824288063e-06
32,0.00041541096466303284,0.0004400612855990732,0.00039137354895869955,80034389,80050651,ENSG00000101546,1,0.00041561526640693523
35,0.0015396361502755295,0.0016239254279265885,0.0014642301381042136,2537525,2571509,ENSG00000101574,1,0.001542597238768777
38,5.1842573684601894e-05,4.364722675238818e-05,6.110514049776578e-05,3066807,3219968,ENSG00000101605,1,5.219831364491862e-05
40,0.0008799123355069513,0.0009246996017268547,0.0008493186553464401,12661833,12702777,ENSG00000101624,1,0.0008846435308600821
41,8.960904515858755e-06,1.0750701912859269e-05,1.1402075279467037e-06,46667821,46759257,ENSG00000101638,1,6.950604652221576e-06
45,4.8284756089682075e-05,4.076475604689582e-05,3.4132622874418884e-05,49560699,49599185,ENSG00000101670,1,4.1060711670332254e-05
46,0.00010960444744533838,0.00014256488493423497,0.00012171352842305953,6941742,7117797,ENSG00000101680,1,0.00012462762026754432
47,1.4482372747062452e-05,1.3899996382151923e-05,2.3587495199650037e-05,32018825,32073219,ENSG00000101695,1,1.732328810962147e-05
49,0.0,0.0,0.0,33851100,34224952,ENSG00000101746,1,0.0
50,0.001425425456973136,0.0016115412457908904,0.001439676200567489,54269517,54321266,ENSG00000101751,1,0.001492214301110505
54,0.0,0.0,0.0,31557009,31598833,ENSG00000118271,1,0.0
55,0.00013565337956578842,0.00010849864835305494,0.00012124710519159597,31622246,31685836,ENSG00000118276,1,0.0001217997110368131
59,7.4270957073781335e-06,1.697245663361262e-06,3.2401441544493073e-06,57435374,57491298,ENSG00000119547,1,4.121495175062901e-06
63,0.0011171344910952453,0.001184529310512541,0.0012212626537785785,76822557,76972901,ENSG00000130856,1,0.0011743088184621214
64,7.743949043758108e-05,0.00015019931105832873,9.656521047511063e-05,79395856,79529325,ENSG00000131196,1,0.00010806800399034015
65,0.0006689289828515102,0.0007150097885542531,0.0006746536207751657,670318,712662,ENSG00000132199,1,0.0006861974640603096
66,1.9310894559348554e-06,0.0,0.0,1254383,1408344,ENSG00000132204,1,6.436964853116185e-07
67,0.001080089958622157,0.0013327200696861483,0.0011630036259520813,2847006,2916003,ENSG00000132205,1,0.001191937884753462
68,0.0,0.0,0.0,43267892,43277535,ENSG00000132872,1,0.0
69,1.8534134713828687e-05,1.778882524083175e-05,0.0,45212995,45683688,ENSG00000132874,1,1.2107653318220145e-05
70,0.00046183138343898765,0.0005772354995607145,0.0005653491862153008,74495816,74523454,ENSG00000133313,1,0.0005348053564050011
71,0.0003050314337622943,0.0005796475448382778,0.000493282397314694,48539031,48863217,ENSG00000134030,1,0.000459320458638422
72,6.354943662671925e-06,2.5414140192498396e-06,0.0,50795120,50825402,ENSG00000134042,1,2.9654525606405882e-06
77,0.0,0.0,0.0,59267035,59274086,ENSG00000134438,1,0.0
79,0.0,1.6308145333876278e-05,0.0,59220158,59230774,ENSG00000134443,1,5.436048444625426e-06
81,0.0,0.0,0.0,24460637,24479961,ENSG00000134489,1,0.0
82,0.0009668558251314957,0.0010085518423392497,0.0009050520365133562,23197144,23437961,ENSG00000134490,1,0.0009601532346613672
83,0.0002699324389076748,0.00038258410543238705,0.0004000400540060614,26454910,26657401,ENSG00000134504,1,0.00035085219944870773
84,7.387359638110531e-05,0.0001498246494553778,0.00019336854251987735,23134564,23260470,ENSG00000134508,1,0.00013902226278545348
85,0.0,0.0,0.0,31058840,31102522,ENSG00000134755,1,0.0
86,0.0,0.0,0.0,31447741,31478702,ENSG00000134757,1,0.0
87,0.0015481971209994623,0.001509738623867805,0.0013204085920667595,32091874,32131561,ENSG00000134758,1,0.0014594481123113422
89,0.0,0.0,0.0,31318160,31359246,ENSG00000134760,1,0.0
90,4.560470629111029e-06,0.0,0.0,30989365,31042815,ENSG00000134762,1,1.520156876370343e-06
91,0.00042659082506331814,0.0004956803513791419,0.0004200990513567454,34493291,34891844,ENSG00000134769,1,0.00044745674259973517
92,0.0008463684227450424,0.0009572420480834316,0.0007157164959871003,36297713,36780220,ENSG00000134775,1,0.0008397756556051914
95,0.0007904660567341133,0.0008736306029611787,0.0008265918148213777,26226445,26391685,ENSG00000141384,1,0.0008302294915055565
97,0.0005380242652974238,0.00040907343699547955,0.0006152907031454541,12407896,12432238,ENSG00000141391,1,0.0005207961351461191
98,0.0002987980134381502,0.0003014893058507251,0.0003509520056900275,11981025,12030877,ENSG00000141401,1,0.0003170797749929676
99,7.119731732041841e-05,7.420135862830638e-05,9.443658272109474e-05,11689264,11885685,ENSG00000141404,1,7.994508622327319e-05
104,0.0,0.0,2.6210728560390787e-06,33578219,33751195,ENSG00000141431,1,8.736909520130262e-07
105,0.0,0.0,0.0,904871,912172,ENSG00000141433,1,0.0
106,0.0,0.0,1.3842351540684435e-05,32185069,32220404,ENSG00000141434,1,4.614117180228145e-06
107,1.3535491474463889e-05,1.0825992920116469e-05,2.755663238268189e-05,31759584,31760880,ENSG00000141437,1,1.7306038925754083e-05
108,0.0002424188519842209,0.00026792362100715563,0.00030958143430414903,32124877,32470882,ENSG00000141441,1,0.0002733079690985085
111,0.0010582303097058227,0.0014229811718969344,0.0013124145413739654,22169589,22202528,ENSG00000141448,1,0.0012645420076589076
112,2.1587393332553806e-05,2.5235049635046593e-05,3.887825867374809e-05,21242232,21526112,ENSG00000141449,1,2.856690054711616e-05
115,0.00015644027863132977,0.00019550700226029003,0.00019408202980044796,45687025,45752520,ENSG00000141469,1,0.00018200977023068925
116,0.0,0.0,0.0,46326809,46463140,ENSG00000141622,1,0.0
118,0.0,0.0,0.0,50560087,50731826,ENSG00000141639,1,0.0
