,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
1,0.00023166748344866436,0.0006391267172084264,0.0001691570618578067,54717860,54895516,ENSG00000041353,1,0.00034665042083829916
2,0.0,0.0002736894476821005,6.812268835623014e-06,31498177,31549008,ENSG00000046604,1,9.350057217257451e-05
3,6.0854991559892866e-05,0.00020272403239921698,0.00010866279012429126,58044226,58401540,ENSG00000049759,1,0.00012408060469446704
4,0.00016808763135536253,0.00013531123139770898,9.556298036962559e-05,23689453,23956222,ENSG00000053747,1,0.00013298728104089904
5,2.206621341651165e-05,8.370519525924343e-06,8.056063619289433e-06,63655197,63661893,ENSG00000057149,1,1.283093218724181e-05
6,0.0004512936220162702,0.0004637015070921535,0.000438497611404162,79679803,79754503,ENSG00000060069,1,0.00045116424683752854
9,0.0,0.00016028739876033148,0.0,66501083,66604138,ENSG00000071991,1,5.342913292011049e-05
12,0.001551037852277633,0.0016551208307341784,0.0012780587291954305,74148523,74160531,ENSG00000075336,1,0.001494739137402414
13,0.0003197185355540462,0.0010813268874063412,0.0003250838231261342,36187497,36272157,ENSG00000075643,1,0.0005753764153621739
14,0.0005187674338987756,0.0004660968723015502,0.00042113846745046364,46803218,46920160,ENSG00000078043,1,0.00046866759121692983
15,0.001356956499529618,0.0017114147736629773,0.0013289382039483866,41955234,42087830,ENSG00000078142,1,0.0014657698257136609
16,2.9381456077517697e-05,3.715152546857096e-05,3.575585079260874e-05,596988,650334,ENSG00000079101,1,3.4096277446232465e-05
17,0.0012831522307104105,0.001193939608370924,0.0012645046506045761,214520,268050,ENSG00000079134,1,0.0012471988298953034
19,0.0,0.0,0.0,65750252,65890337,ENSG00000081138,1,0.0
20,0.0002247286975072297,0.0004404469110230778,0.0005241781664757061,62715541,62980433,ENSG00000081913,1,0.00039645125833533785
22,0.0011598420819896023,0.0013778848045146721,0.0009230083761066029,50879080,50954257,ENSG00000082212,1,0.0011535784208702923
23,0.00018983218406237281,0.0002974082662296358,0.00031553520193702893,5392381,5630700,ENSG00000082397,1,0.0002675918840763459
25,3.952634610039742e-05,4.438160140686518e-05,3.57876684536098e-05,6729716,6915716,ENSG00000088756,1,3.9898538653624136e-05
26,0.0007812295904218764,0.0009168150892071425,0.0010076752438319817,56651343,57029811,ENSG00000091157,1,0.000901906641153667
27,0.0014704044242953049,0.0013356317046565754,0.0014290958735395406,56597209,56651600,ENSG00000091164,1,0.0014117106674971403
28,0.0,0.0,4.34561529532113e-06,37243040,37565827,ENSG00000101489,1,1.4485384317737101e-06
29,0.0011415550991847262,0.0010451409393903853,0.0013176688964286684,76357682,76495242,ENSG00000101493,1,0.00116812164500126
30,0.0,0.0,3.215267833868409e-06,61333430,61555779,ENSG00000101542,1,1.0717559446228031e-06
32,0.00045513336257960196,0.00035428947811886095,0.00048637228042100906,80034389,80050651,ENSG00000101546,1,0.00043193170703982397
35,0.0010627576543932467,0.0010733831183356737,0.0010186444622053367,2537525,2571509,ENSG00000101574,1,0.001051595078311419
38,1.7563114605989996e-05,1.5545436447668128e-05,2.1373485165633143e-05,3066807,3219968,ENSG00000101605,1,1.8160678739763753e-05
40,0.0006262563240532015,0.0006628555276942828,0.0006825661435134767,12661833,12702777,ENSG00000101624,1,0.0006572259984203204
41,2.523472073931455e-05,9.116620175578852e-07,8.774132227224591e-07,46667821,46759257,ENSG00000101638,1,9.007931993198298e-06
45,0.00011798824152112379,0.0025991949697105696,7.354412240357855e-05,49560699,49599185,ENSG00000101670,1,0.0009302424445450907
46,3.919442165461504e-05,7.298774121449677e-05,0.00015696901953986833,6941742,7117797,ENSG00000101680,1,8.971706080299339e-05
47,6.214655293144667e-06,2.1217008533836307e-05,4.537766256720149e-06,32018825,32073219,ENSG00000101695,1,1.065647669456704e-05
49,3.3116782581211627e-06,0.0,0.0,33851100,34224952,ENSG00000101746,1,1.1038927527070543e-06
50,0.0014635694046017359,0.001145069559282563,0.00130678177769032,54269517,54321266,ENSG00000101751,1,0.0013051402471915396
54,0.0,0.0,0.0,31557009,31598833,ENSG00000118271,1,0.0
55,6.034107180172962e-05,0.00019388811174290285,1.814208461097077e-05,31622246,31685836,ENSG00000118276,1,9.079042271853441e-05
59,6.829510271055837e-06,3.4542432878845894e-06,6.6489546829218e-06,57435374,57491298,ENSG00000119547,1,5.644236080620742e-06
63,0.0008587541938892951,0.0008211952199215911,0.0008519706735536953,76822557,76972901,ENSG00000130856,1,0.0008439733624548605
64,7.061529044290841e-05,7.090664410848605e-05,9.250702625411915e-05,79395856,79529325,ENSG00000131196,1,7.800965360183787e-05
65,0.0004977074207681892,0.00062974673325603,0.00048535412614799804,670318,712662,ENSG00000132199,1,0.0005376027600574057
66,2.0716657779101414e-06,3.143433585532945e-06,3.0253435908979693e-06,1254383,1408344,ENSG00000132204,1,2.746814318113685e-06
