,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
0,0.0019871282227873427,0.0015890532590286076,0.0019409280453519873,9475009,9538114,ENSG00000017797,0,0.0018390365090559793
1,0.00037389078139745427,0.0010153395317411059,0.00026672107274993713,54717860,54895516,ENSG00000041353,0,0.0005519837952961658
2,0.00016563003548328558,0.0005261129564510732,0.00011295309368668233,31498177,31549008,ENSG00000046604,0,0.0002682320285403471
3,0.00015714329836097674,0.00037436654395045244,0.0001644496540650953,58044226,58401540,ENSG00000049759,0,0.0002319864987921748
4,3.956372403767107e-05,4.27389912667689e-05,4.0471328132208545e-05,23689453,23956222,ENSG00000053747,0,4.0924681145549506e-05
5,0.0,0.0,0.0,63655197,63661893,ENSG00000057149,0,0.0
6,0.0004482373107567955,0.0003955809836342696,0.0004517271271969336,79679803,79754503,ENSG00000060069,0,0.00043184847386266626
9,0.0,2.1645757588627465e-05,0.0,66501083,66604138,ENSG00000071991,0,7.2152525295424884e-06
12,0.001259622263850541,0.0009021384181760241,0.001125721716563869,74148523,74160531,ENSG00000075336,0,0.0010958274661968114
13,0.0005946787248527616,0.0007150277461296962,0.0005369216824582743,36187497,36272157,ENSG00000075643,0,0.0006155427178135774
14,0.0005660091329781832,0.0005083882966161436,0.0006765190721143133,46803218,46920160,ENSG00000078043,0,0.00058363883390288
15,0.0019291090285331635,0.0020328196301960823,0.0018179150479964987,41955234,42087830,ENSG00000078142,0,0.0019266145689085816
16,4.5755238192162405e-06,8.584762282331879e-06,9.360975617535437e-06,596988,650334,ENSG00000079101,0,7.507087239694518e-06
17,0.0010251793863299756,0.0008129956307422347,0.001086468202397703,214520,268050,ENSG00000079134,0,0.0009748810731566377
18,0.0004703880572999215,0.0008175283073237044,0.0008711870748241013,2571557,2616635,ENSG00000080986,0,0.0007197011464825757
19,0.0,0.0,0.0,65750252,65890337,ENSG00000081138,0,0.0
20,0.00029747123141747915,0.00041585874334976256,0.00036992763815887366,62715541,62980433,ENSG00000081913,0,0.0003610858709753718
22,0.0011545672636033555,0.0015441992921924033,0.0009591104795265594,50879080,50954257,ENSG00000082212,0,0.0012192923451074394
23,3.3167392562010164e-05,6.493549860133589e-05,0.00012096163289084375,5392381,5630700,ENSG00000082397,0,7.302150801806326e-05
25,5.170510954610654e-05,2.771742395417862e-05,7.555891611883133e-05,6729716,6915716,ENSG00000088756,0,5.166048320637216e-05
26,0.0009407590777088556,0.0009351379186505202,0.0010609831448564024,56651343,57029811,ENSG00000091157,0,0.000978960047071926
27,0.0014066133232765736,0.0012859589285275105,0.0017065803556763905,56597209,56651600,ENSG00000091164,0,0.0014663842024934916
28,0.0,0.0,0.0,37243040,37565827,ENSG00000101489,0,0.0
29,0.0012831693598501284,0.001145456890648134,0.0016284514087687547,76357682,76495242,ENSG00000101493,0,0.0013523592197556722
30,0.0,0.0,8.417655586534428e-06,61333430,61555779,ENSG00000101542,0,2.805885195511476e-06
31,0.0017109078380126736,0.001785964401970716,0.002230654142984214,80109262,80147523,ENSG00000101544,0,0.0019091754609892014
32,0.0003588155189497628,0.00031375496054172604,0.0003829069093208024,80034389,80050651,ENSG00000101546,0,0.00035182579627076374
35,0.0008485150744646268,0.0005739327481728781,0.0009277325429645268,2537525,2571509,ENSG00000101574,0,0.0007833934552006772
38,0.00017230964925214022,6.671136792404314e-05,0.0001482843143643703,3066807,3219968,ENSG00000101605,0,0.00012910177718018456
40,0.0003996180165689527,0.0005007443762418197,0.0005285010979659728,12661833,12702777,ENSG00000101624,0,0.0004762878302589151
41,1.1227884497212973e-06,0.0,1.148545499293358e-06,46667821,46759257,ENSG00000101638,0,7.571113163382184e-07
44,0.0015978623912335592,0.0010594565413732523,0.0019385310261918053,48919853,48950965,ENSG00000101665,0,0.0015319499862662055
45,2.4200043112898744e-05,0.00011477372585350463,2.200462211708697e-05,49560699,49599185,ENSG00000101670,0,5.365946369449678e-05
46,3.773184123633566e-05,0.00010931401065445047,0.0002338549644254825,6941742,7117797,ENSG00000101680,0,0.00012696693877208956
47,8.710178872578444e-06,5.44745024353384e-06,0.0,32018825,32073219,ENSG00000101695,0,4.719209705370761e-06
49,0.0,1.741708945371902e-05,0.0,33851100,34224952,ENSG00000101746,0,5.8056964845730065e-06
