,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.001207313756892889,0.0015325592605438863,0.0015895117197565075,99979185,100099052,ENSG00000023318,0,0.0014431282457310942
5,0.007905902439854617,0.006690968994241941,0.005154016464850329,115019575,115118257,ENSG00000041982,0,0.0065836292996489625
7,0.005371722493555952,0.006229575008047658,0.008005634069731793,125234853,125241382,ENSG00000044574,0,0.0065356438571118015
8,0.0020586475154900107,0.0022238230067889164,0.0024062539444856747,93451685,93566112,ENSG00000048828,0,0.002229574822254867
10,0.0015076248256825943,0.0012031926116461468,0.00124693546630266,136848724,136851027,ENSG00000054148,0,0.0013192509678771336
13,0.0016553349840887376,0.0018642054813855196,0.0016114730740802619,122844556,122905359,ENSG00000056586,0,0.0017103378465181732
15,0.0020146048557917523,0.001931027329490946,0.0019846501498085155,100427143,100451734,ENSG00000066697,0,0.0019767607783637378
18,0.002571744025405222,0.0013053479770089827,0.002074950701065969,105244622,105439171,ENSG00000070214,0,0.0019840142344933914
24,0.0018065608765230796,0.001758323109314911,0.001874910195333378,2720469,2844095,ENSG00000080608,0,0.001813264727057123
29,0.005425635930383757,0.004751245015246378,0.004096298354554182,33025273,33039907,ENSG00000086061,0,0.004757726433394773
30,0.005677024083649183,0.00764532588137263,0.008963565898639933,33104082,33167356,ENSG00000086062,0,0.007428638621220582
31,0.007372059778629464,0.006440602095132274,0.007132758827946808,33264879,33282070,ENSG00000086065,0,0.006981806900569515
33,0.0028916567214862577,0.002725366783553982,0.0027763320807512298,92000087,92115413,ENSG00000090054,0,0.002797785195263823
36,0.0031941336797841075,0.003217237621260784,0.0032852260801352665,120815496,120842951,ENSG00000095261,0,0.003232199127060053
37,0.004174702566972708,0.004039673949259688,0.0032537972973461747,122370530,122395703,ENSG00000095303,0,0.0038227246045261904
41,0.000950596079945269,0.001122943024769589,0.0012598937074403942,98056732,98083077,ENSG00000095380,0,0.0011111442707184174
56,0.00666710455065864,0.005636183589033544,0.006390387280152987,88388430,88478694,ENSG00000106723,0,0.0062312251399483905
58,0.0017413793325242882,0.002017748953942755,0.0016101570564822046,109015135,109119947,ENSG00000106771,0,0.0017897617809830826
63,0.0033323072313842534,0.004390902516644342,0.00357885896604101,99104038,99154192,ENSG00000106799,0,0.0037673562380232018
64,0.00867375263630012,0.008673013408545137,0.009159619425621686,99222064,99230615,ENSG00000106803,0,0.008835461823488981
67,0.0033317687791163835,0.006190787849638653,0.0008020440473613279,92456205,92482506,ENSG00000106819,0,0.0034415335587054553
69,0.001723080837695175,0.0009539682543511768,0.0010023229544801086,79571773,79726882,ENSG00000106829,0,0.0012264573488421535
71,0.0012892791611754867,0.0012161210052091375,0.0012158529512817484,111549722,111599893,ENSG00000106853,0,0.001240417705888791
76,0.002569147525009788,0.004913964402428136,0.003538343424177162,127815013,127854658,ENSG00000106991,0,0.003673818450538362
78,0.0012913463598131717,0.0010741159359114391,0.0010586718055459517,4679559,4708399,ENSG00000106993,0,0.0011413780337568543
80,0.0017137435277593154,0.001518920596619678,0.002228114133318957,5357971,5437925,ENSG00000107020,0,0.00182025941923265
82,0.002007529663733373,0.0015914411611151267,0.001949451378739263,5629025,5776557,ENSG00000107036,0,0.0018494740678625876
93,0.002535450925032399,0.0029127090693174323,0.003416956199466689,35732598,35736999,ENSG00000107175,0,0.002955038731272173
98,0.00759851760877841,0.0077694380053411165,0.006467653780198326,136862119,136866308,ENSG00000107223,0,0.0072785364647726175
105,0.00270485621146175,0.0026979510002749884,0.0027708203168941023,132261356,132354986,ENSG00000107290,0,0.0027245425095436134
110,0.0018244389649237113,0.001972719115965047,0.0021374901153747346,33817160,33920399,ENSG00000107341,0,0.0019782160654211642
113,0.00653976893586973,0.00503650180712343,0.006968430815976892,72351413,72365235,ENSG00000107372,0,0.006181567186323351
116,0.0013160197658643815,0.0018488603098435882,0.0010851660986054394,70384604,70414657,ENSG00000119138,0,0.0014166820581044696
118,0.0017962662231382372,0.002138915027841669,0.0018991218675923308,112217716,112333664,ENSG00000119314,0,0.0019447677061907457
119,0.0036260801724527234,0.0036920968164793656,0.004236093320696089,107283137,107332192,ENSG00000119318,0,0.0038514234365427265
121,0.005370483266277929,0.007555565968808759,0.008674962151646771,108942569,109013522,ENSG00000119326,0,0.007200337128911154
123,0.0015747954112919477,0.0010091829186410525,0.001508810278462015,128633653,128656847,ENSG00000119333,0,0.001364262869465005
124,0.004680723212382483,0.00490837857701908,0.00486324384266005,128683424,128696400,ENSG00000119335,0,0.004817448544020538
125,0.003234507369713116,0.002796676710421247,0.0028231510584110025,129110950,129148946,ENSG00000119383,0,0.0029514450461817885
127,0.00405528374909234,0.004196690823364512,0.00451483762948943,121178133,121223014,ENSG00000119396,0,0.004255604067315427
