,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.0017042854507654543,0.0016749080243188622,0.0015943816847288899,99979185,100099052,ENSG00000023318,0,0.001657858386604402
5,0.0017393106057712344,0.0022549245657952914,0.005299751306402983,115019575,115118257,ENSG00000041982,0,0.003097995492656503
7,0.0057375445901535396,0.004510439839800855,0.004380187289871895,125234853,125241382,ENSG00000044574,0,0.004876057239942097
8,0.00181567325574416,0.0018339325181112923,0.0019807350416726987,93451685,93566112,ENSG00000048828,0,0.0018767802718427172
10,0.0014453032598177463,0.0016802027077674245,0.0017767976378175571,136848724,136851027,ENSG00000054148,0,0.0016341012018009093
13,0.001967166592651659,0.0020924608320330683,0.002027819256615118,122844556,122905359,ENSG00000056586,0,0.002029148893766615
15,0.0011634049055657717,0.001237609691054397,0.0011924320033299702,100427143,100451734,ENSG00000066697,0,0.0011978155333167131
18,0.0017457884850628198,0.0012329954284082463,0.0020610090858693398,105244622,105439171,ENSG00000070214,0,0.0016799309997801353
24,0.0016026575434950727,0.0015477883823103557,0.0015323955037835455,2720469,2844095,ENSG00000080608,0,0.0015609471431963246
28,0.0011940442810082406,0.0011327311308735734,0.0011343654412469069,86287733,86354454,ENSG00000083223,0,0.0011537136177095736
29,0.0048635405103505105,0.004483851114360042,0.0041371423138296705,33025273,33039907,ENSG00000086061,0,0.004494844646180074
30,0.006137449833941818,0.0070477977554510565,0.007316339678420211,33104082,33167356,ENSG00000086062,0,0.006833862422604362
31,0.007069510762808095,0.0071410882464902365,0.006587398475139358,33264879,33282070,ENSG00000086065,0,0.006932665828145897
33,0.0026230066883142153,0.001978309911547171,0.0023990175207147103,92000087,92115413,ENSG00000090054,0,0.002333444706858699
36,0.002537142207352649,0.002501669889656084,0.0023080197797331397,120815496,120842951,ENSG00000095261,0,0.0024489439589139577
41,0.0013916275625100877,0.0015501594909819645,0.0008293382777791585,98056732,98083077,ENSG00000095380,0,0.0012570417770904035
51,0.001204587006295604,0.001979497419957793,0.0014889025025486798,4490468,4587469,ENSG00000106688,0,0.0015576623096006925
56,0.004563501613740798,0.003751769018257036,0.003956780859804796,88388430,88478694,ENSG00000106723,0,0.004090683830600877
58,0.0020261241295320438,0.00216457949220557,0.0016970930952771694,109015135,109119947,ENSG00000106771,0,0.001962598905671594
63,0.007364008556821362,0.006042635274139611,0.005882466467759432,99104038,99154192,ENSG00000106799,0,0.006429703432906802
64,0.006286026630826794,0.007855938218213343,0.007921420789386893,99222064,99230615,ENSG00000106803,0,0.007354461879475677
67,0.00947118090575014,0.011001176686772874,0.011379711006884884,92456205,92482506,ENSG00000106819,0,0.010617356199802632
68,0.0014476927620720274,0.0011767015561230713,0.001910848446309543,92493554,92536655,ENSG00000106823,0,0.001511747588168214
71,0.001355640192169287,0.0016209353211827076,0.0011472402521164329,111549722,111599893,ENSG00000106853,0,0.0013746052551561426
76,0.0018774170112548288,0.0021344122276514502,0.001538370688987313,127815013,127854658,ENSG00000106991,0,0.0018500666426311974
78,0.0011675679910391112,0.0011839018073813773,0.0012314996635596502,4679559,4708399,ENSG00000106993,0,0.0011943231539933796
80,0.0014042204349041989,0.0016993826186433747,0.0020510122024946288,5357971,5437925,ENSG00000107020,0,0.0017182050853474008
82,0.002947305788622708,0.00229791627897855,0.0028877993651554466,5629025,5776557,ENSG00000107036,0,0.002711007144252235
93,0.0023598051971094177,0.002926706978916398,0.0027702185287285753,35732598,35736999,ENSG00000107175,0,0.002685576901584797
