,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,StartPos,EndPos,Gene_ID,labels,mean_value
3,0.001725750307907967,0.0017321947757049673,0.0015270582722095969,99979185,100099052,ENSG00000023318,0,0.001661667785274177
5,0.0017151451160918353,0.0024823979352155525,0.005247514808291016,115019575,115118257,ENSG00000041982,0,0.003148352619866134
7,0.0060380692019766065,0.005187602618124975,0.004446653679022753,125234853,125241382,ENSG00000044574,0,0.005224108499708111
8,0.0018168948209342818,0.001972265896332677,0.001956125550614211,93451685,93566112,ENSG00000048828,0,0.0019150954226270563
10,0.0018082601261190613,0.0017700866529142415,0.00172799376404693,136848724,136851027,ENSG00000054148,0,0.0017687801810267443
13,0.0020316947047326374,0.0020772781044392967,0.0019832111931403066,122844556,122905359,ENSG00000056586,0,0.002030728000770747
15,0.0013235429065606996,0.0012022425988768184,0.001129229126251849,100427143,100451734,ENSG00000066697,0,0.0012183382105631225
18,0.0017948927575066568,0.001254215044214163,0.00204172980647297,105244622,105439171,ENSG00000070214,0,0.0016969458693979298
24,0.0015535118008168061,0.0016381231259588983,0.0015192020141701938,2720469,2844095,ENSG00000080608,0,0.0015702789803152992
28,0.0013117126843082447,0.0012165514541772882,0.0011280193870953244,86287733,86354454,ENSG00000083223,0,0.001218761175193619
29,0.005123792898003723,0.004317742097475122,0.004356653942323392,33025273,33039907,ENSG00000086061,0,0.004599396312600746
30,0.006177666266860527,0.007977727473808868,0.007203050257711405,33104082,33167356,ENSG00000086062,0,0.0071194813327935995
31,0.0072624130345291665,0.006568656795226265,0.0065297787478525125,33264879,33282070,ENSG00000086065,0,0.006786949525869315
33,0.002796100972306103,0.0020600584961619926,0.0023276385276884692,92000087,92115413,ENSG00000090054,0,0.002394599332052188
36,0.0027861133471546885,0.0024046977631773615,0.002264470926496409,120815496,120842951,ENSG00000095261,0,0.002485094012276153
41,0.0012915353622303411,0.0015049114577936873,0.0008008573364254764,98056732,98083077,ENSG00000095380,0,0.0011991013854831683
46,0.0010945733532851081,0.0012617056601577305,0.0011474503410684365,130713016,130887675,ENSG00000097007,0,0.0011679097848370918
51,0.0011607643556800563,0.002002172206745274,0.0015172558343239698,4490468,4587469,ENSG00000106688,0,0.0015600641322497666
56,0.004355864846048951,0.0033677224855948712,0.004126518069936247,88388430,88478694,ENSG00000106723,0,0.003950035133860023
58,0.002038834865773178,0.002122148788776329,0.0016429233910334401,109015135,109119947,ENSG00000106771,0,0.0019346356818609823
63,0.007392113325170285,0.005934217169771134,0.0060953218245605005,99104038,99154192,ENSG00000106799,0,0.00647388410650064
64,0.006847119201023982,0.007343912812697472,0.008040267279739034,99222064,99230615,ENSG00000106803,0,0.007410433097820163
67,0.009943451878315671,0.010578715038432602,0.010766931903219383,92456205,92482506,ENSG00000106819,0,0.010429699606655886
68,0.001495081264175939,0.001138265690628146,0.0021230929621043186,92493554,92536655,ENSG00000106823,0,0.0015854799723028013
71,0.0013384047123307726,0.0014573806393941649,0.0012329641326546633,111549722,111599893,ENSG00000106853,0,0.0013429164947932
76,0.0019573911645014846,0.0021560103844157747,0.0015225323341657953,127815013,127854658,ENSG00000106991,0,0.0018786446276943519
78,0.0011678171010491647,0.0010719501308978244,0.0013770193904389465,4679559,4708399,ENSG00000106993,0,0.0012055955407953118
80,0.001350693598881302,0.0014465374639439387,0.001694928599447248,5357971,5437925,ENSG00000107020,0,0.0014973865540908295
82,0.0031460718152887045,0.002312587663094171,0.0029061303563089193,5629025,5776557,ENSG00000107036,0,0.0027882632782305987
93,0.0022741287883978755,0.0030238085006880967,0.002639661013115816,35732598,35736999,ENSG00000107175,0,0.0026458661007339296
98,0.009265920542265714,0.008522186284894297,0.00814234413682624,136862119,136866308,ENSG00000107223,0,0.008643483654662084
105,0.002803806611847915,0.002735141482179156,0.0029023537086684567,132261356,132354986,ENSG00000107290,0,0.002813767267565176
110,0.0018275553472454585,0.00198967141217205,0.00221093605621657,33817160,33920399,ENSG00000107341,0,0.00200938760521136
113,0.008065838858379063,0.00809732586514349,0.012469029152621264,72351413,72365235,ENSG00000107372,0,0.009544064625381272
116,0.0018961519292774807,0.0022764156162936675,0.0018728551621938218,70384604,70414657,ENSG00000119138,0,0.0020151409025883234
118,0.0020990126402248175,0.0021461272794368277,0.0021281002471487272,112217716,112333664,ENSG00000119314,0,0.002124413388936791
119,0.005333539336433701,0.004517207757718122,0.005775021477534817,107283137,107332192,ENSG00000119318,0,0.005208589523895547
121,0.006295922949536227,0.006528072487837399,0.005724196158200677,108942569,109013522,ENSG00000119326,0,0.006182730531858101
124,0.004362076366109829,0.0036584219042920486,0.0037802621595502224,128683424,128696400,ENSG00000119335,0,0.003933586809984034
125,0.0020398413460552284,0.0018654623926257178,0.0015042221674309245,129110950,129148946,ENSG00000119383,0,0.00180317530203729
127,0.004240651515770438,0.004227348705013741,0.00460066099862481,121178133,121223014,ENSG00000119396,0,0.0043562204064696635
134,0.0022366978646822084,0.002500416691523811,0.0023452465433996513,125146573,125189939,ENSG00000119414,0,0.00236078703320189
135,0.0032725372354270015,0.003344808285947699,0.0032578500444874338,122144058,122159779,ENSG00000119421,0,0.0032917318552873782
137,0.0015533743619579998,0.0012850650778028546,0.0015564271942876862,122237622,122264840,ENSG00000119446,0,0.0014649555446828468
139,0.003941743998719415,0.003952083799350627,0.004149166761451535,112380080,112472405,ENSG00000119471,0,0.004014331519840525
140,0.0017196736404617207,0.0016387163127659925,0.0018280373795097266,125437393,125707234,ENSG00000119487,0,0.00172880911091248
158,0.0018920860782706077,0.001715122743839548,0.0018071683665981423,33041765,33076674,ENSG00000122692,0,0.0018047923962360992
159,0.001247002390643806,0.001749478018184999,0.0019323996457350228,36136536,36163913,ENSG00000122694,0,0.0016429600181879424
161,0.004752714457976651,0.0050833741405250845,0.0054968040191134765,36190856,36304781,ENSG00000122705,0,0.005110964205871738
162,0.004214983929673525,0.004004449565216581,0.005538047968853537,36036913,36124455,ENSG00000122707,0,0.004585827154581214
165,0.00149873658532547,0.002089067803682702,0.0011250650183567182,32384603,32454769,ENSG00000122729,0,0.0015709564691216299
168,0.0010982393941307543,0.0011809543750534504,0.0012401849665500716,37800554,37867666,ENSG00000122741,0,0.0011731262452447588
172,0.0020927020560363796,0.0017870068565732202,0.0019167145827000223,89311195,89316703,ENSG00000123975,0,0.0019321411651032072
190,0.0064311265389906625,0.00595459945331459,0.007983062546863753,134641803,134844843,ENSG00000130635,0,0.006789596179723002
192,0.004033910225052341,0.0038106109014294756,0.007269819577770924,130444961,130501274,ENSG00000130707,0,0.005038113568084247
204,0.0038288041223818866,0.0035816421447437507,0.0031633990687227106,75088514,75147265,ENSG00000134996,0,0.0035246151119494493
205,0.0012746493212319361,0.0013767691657012313,0.0013973209366146574,76385526,76394517,ENSG00000135002,0,0.0013495798078492747
206,0.003404959046425793,0.0037207018659430654,0.003593164062799841,83659968,83707958,ENSG00000135018,0,0.0035729416583895664
209,0.034117838186221064,0.021303935638471248,0.02287208054106993,73151865,73170393,ENSG00000135046,0,0.02609795145525408
210,0.007602125924144596,0.006136737690000669,0.006551651900718478,87724051,87731469,ENSG00000135047,0,0.006763505171621248
212,0.0010790810188665912,0.0011534932701353134,0.0010780716530886215,85546539,85742029,ENSG00000135049,0,0.0011035486473635087
215,0.00642799144526248,0.0037425075595874033,0.008046492971067807,78297125,78330093,ENSG00000135069,0,0.00607233065863923
216,0.003405976670900462,0.002723669739169469,0.0029495102551740245,86264546,86283102,ENSG00000135070,0,0.0030263855550813185
217,0.0019496853811935588,0.001813318435067684,0.0015546899076153361,104747683,104760120,ENSG00000136783,0,0.0017725645746255261
220,0.050467858839268444,0.04582826730360765,0.035149630685677884,110243810,110256507,ENSG00000136810,0,0.04381525227618466
222,0.0026586727815636345,0.0029834617003235055,0.002790129355664553,111360685,111484745,ENSG00000136813,0,0.0028107546125172313
223,0.0026656543067458977,0.002243790997547445,0.002348213977080854,129803157,129811281,ENSG00000136816,0,0.0024192197604580652
227,0.0031401546462974175,0.0027714814995925476,0.003044967500479225,129812942,129824244,ENSG00000136827,0,0.00298553454878973
229,0.00944828198624696,0.012677170008960032,0.008529646111937432,127505339,127578989,ENSG00000136830,0,0.010218366035714807
240,0.0015061335417074413,0.002247461302323074,0.0022168618845681922,113221544,113264492,ENSG00000136868,0,0.001990152242866236
